user_id,current_funnel_stage,next_funnel_stage,ad_type,purchase,sales,date,campaign_type,visit
6462,not aware,not aware,none,0,0,2025-05-15,control,3
6463,not aware,not aware,none,0,0,2025-05-28,control,3
6464,not aware,not aware,none,0,0,2025-06-04,control,3
6465,not aware,not aware,none,0,0,2025-05-24,control,3
6466,not aware,not aware,none,0,0,2025-06-02,control,3
6467,not aware,not aware,none,0,0,2025-05-27,control,3
6468,not aware,aware,none,0,0,2025-05-17,control,3
6469,not aware,not aware,none,0,0,2025-05-10,control,3
6470,not aware,not aware,none,0,0,2025-05-21,control,3
6471,not aware,aware,none,0,0,2025-05-25,control,3
6472,not aware,not aware,none,0,0,2025-05-12,control,3
6473,aware,aware,none,0,0,2025-05-24,control,3
6474,not aware,not aware,none,0,0,2025-05-29,control,3
6475,not aware,not aware,none,0,0,2025-05-25,control,3
6476,not aware,not aware,none,0,0,2025-05-20,control,3
6477,not aware,aware,none,0,0,2025-05-20,control,3
6478,aware,aware,none,0,0,2025-05-19,control,3
6480,aware,aware,none,0,0,2025-05-05,control,3
6481,not aware,not aware,none,0,0,2025-05-21,control,3
6482,aware,consider,none,0,0,2025-05-14,control,3
6483,not aware,not aware,none,0,0,2025-05-27,control,3
6484,aware,aware,none,0,0,2025-05-28,control,3
6485,not aware,not aware,none,0,0,2025-05-08,control,3
6486,not aware,not aware,none,0,0,2025-05-16,control,3
6487,consider,consider,none,0,0,2025-05-26,control,3
6488,not aware,not aware,none,0,0,2025-05-07,control,3
6489,aware,aware,none,0,0,2025-05-19,control,3
6490,aware,aware,none,0,0,2025-05-21,control,3
6491,not aware,not aware,none,0,0,2025-05-18,control,3
6492,not aware,not aware,none,0,0,2025-05-04,control,3
6493,not aware,not aware,none,0,0,2025-05-11,control,3
6495,aware,aware,none,0,0,2025-05-07,control,3
6496,not aware,not aware,none,0,0,2025-05-14,control,3
6497,not aware,aware,none,0,0,2025-05-09,control,3
6498,aware,aware,none,0,0,2025-05-21,control,3
6499,not aware,not aware,none,0,0,2025-05-03,control,3
6500,not aware,not aware,none,0,0,2025-06-05,control,3
6501,aware,aware,none,0,0,2025-05-27,control,3
6502,not aware,not aware,none,0,0,2025-05-12,control,3
6503,aware,aware,none,0,0,2025-05-10,control,3
6504,consider,consider,none,0,0,2025-05-14,control,3
6505,not aware,not aware,none,0,0,2025-05-30,control,3
6506,not aware,aware,none,0,0,2025-05-29,control,3
6507,not aware,not aware,none,0,0,2025-05-08,control,3
6508,aware,aware,none,0,0,2025-05-21,control,3
6509,consider,consider,none,0,0,2025-05-18,control,3
6510,not aware,not aware,none,0,0,2025-05-15,control,3
6511,not aware,not aware,none,0,0,2025-06-02,control,3
6512,aware,aware,none,0,0,2025-05-23,control,3
6513,not aware,aware,none,0,0,2025-05-10,control,3
6514,not aware,not aware,none,0,0,2025-05-17,control,3
6515,not aware,not aware,none,0,0,2025-05-03,control,3
6516,aware,aware,none,0,0,2025-06-06,control,3
6517,not aware,not aware,none,0,0,2025-05-31,control,3
6518,aware,aware,none,0,0,2025-05-13,control,3
6519,consider,consider,none,0,0,2025-05-20,control,3
6520,not aware,not aware,none,0,0,2025-05-26,control,3
6521,consider,consider,none,0,0,2025-05-22,control,3
6522,not aware,not aware,none,0,0,2025-05-16,control,3
6523,consider,consider,none,0,0,2025-05-30,control,3
6524,consider,consider,none,0,0,2025-05-24,control,3
6525,not aware,not aware,none,0,0,2025-06-01,control,3
6527,not aware,not aware,none,0,0,2025-05-18,control,3
6528,consider,consider,none,0,0,2025-05-25,control,3
6529,not aware,not aware,none,0,0,2025-05-28,control,3
6530,not aware,not aware,none,0,0,2025-05-30,control,3
6531,aware,aware,none,0,0,2025-05-16,control,3
6532,not aware,not aware,none,0,0,2025-05-20,control,3
6533,not aware,not aware,none,0,0,2025-05-14,control,3
6534,not aware,aware,none,0,0,2025-06-02,control,3
6535,not aware,not aware,none,0,0,2025-06-10,control,3
6536,not aware,not aware,none,0,0,2025-05-07,control,3
6537,not aware,not aware,none,0,0,2025-05-12,control,3
6538,not aware,not aware,none,0,0,2025-05-24,control,3
6539,not aware,not aware,none,0,0,2025-05-02,control,3
6540,not aware,not aware,none,0,0,2025-05-20,control,3
6541,not aware,not aware,none,0,0,2025-05-17,control,3
6542,aware,aware,none,0,0,2025-06-03,control,3
6543,aware,aware,none,0,0,2025-05-21,control,3
6544,not aware,not aware,none,0,0,2025-05-18,control,3
6545,not aware,not aware,none,0,0,2025-05-28,control,3
6546,aware,consider,none,0,0,2025-05-03,control,3
6548,aware,aware,none,0,0,2025-05-30,control,3
6549,not aware,not aware,none,0,0,2025-05-30,control,3
6550,consider,consider,none,0,0,2025-06-05,control,3
6551,not aware,not aware,none,0,0,2025-05-18,control,3
6552,not aware,not aware,none,0,0,2025-05-22,control,3
6553,not aware,not aware,none,0,0,2025-05-27,control,3
6554,not aware,aware,none,0,0,2025-05-22,control,3
6555,not aware,not aware,none,0,0,2025-05-22,control,3
6556,not aware,not aware,none,0,0,2025-05-01,control,3
6557,not aware,not aware,none,0,0,2025-05-21,control,3
6558,consider,consider,none,0,0,2025-05-30,control,3
6559,aware,aware,none,0,0,2025-05-25,control,3
6560,aware,aware,none,0,0,2025-05-10,control,3
6561,not aware,not aware,none,0,0,2025-05-13,control,3
6562,aware,aware,none,0,0,2025-04-29,control,3
6563,not aware,not aware,none,0,0,2025-06-02,control,3
6564,not aware,not aware,none,0,0,2025-05-27,control,3
6565,not aware,not aware,none,0,0,2025-05-04,control,3
6566,not aware,not aware,none,0,0,2025-06-03,control,3
6567,not aware,not aware,none,0,0,2025-05-27,control,3
6568,not aware,not aware,none,0,0,2025-05-18,control,3
6569,not aware,not aware,none,0,0,2025-06-04,control,3
6570,not aware,not aware,none,0,0,2025-05-13,control,3
6571,not aware,not aware,none,0,0,2025-05-20,control,3
6572,not aware,not aware,none,0,0,2025-05-05,control,3
6573,not aware,not aware,none,0,0,2025-06-04,control,3
6574,not aware,not aware,none,0,0,2025-05-31,control,3
6575,not aware,not aware,none,0,0,2025-05-24,control,3
6576,not aware,not aware,none,0,0,2025-05-28,control,3
6577,not aware,not aware,none,0,0,2025-05-21,control,3
6578,not aware,not aware,none,0,0,2025-05-03,control,3
6579,consider,consider,none,0,0,2025-05-08,control,3
6580,not aware,not aware,none,0,0,2025-05-28,control,3
6581,consider,consider,none,0,0,2025-05-19,control,3
6582,aware,aware,none,0,0,2025-05-18,control,3
6583,not aware,not aware,none,0,0,2025-05-05,control,3
6584,not aware,not aware,none,0,0,2025-05-07,control,3
6585,not aware,not aware,none,0,0,2025-05-19,control,3
6586,aware,consider,none,0,0,2025-05-12,control,3
6587,not aware,not aware,none,0,0,2025-05-30,control,3
6588,not aware,not aware,none,0,0,2025-05-24,control,3
6589,not aware,not aware,none,0,0,2025-05-28,control,3
6590,not aware,not aware,none,0,0,2025-05-17,control,3
6591,aware,aware,none,0,0,2025-05-10,control,3
6592,aware,aware,none,0,0,2025-05-18,control,3
6593,aware,aware,none,0,0,2025-05-26,control,3
6594,consider,consider,none,0,0,2025-06-05,control,3
6595,not aware,not aware,none,0,0,2025-05-09,control,3
6596,not aware,aware,none,0,0,2025-05-19,control,3
6597,not aware,not aware,none,0,0,2025-05-29,control,3
6598,not aware,not aware,none,0,0,2025-05-14,control,3
6599,aware,aware,none,0,0,2025-05-22,control,3
6600,not aware,not aware,none,0,0,2025-05-23,control,3
6601,not aware,not aware,none,0,0,2025-06-06,control,3
6602,not aware,not aware,none,0,0,2025-06-01,control,3
6603,not aware,not aware,none,0,0,2025-05-23,control,3
6604,aware,consider,none,0,0,2025-06-04,control,3
6605,not aware,aware,none,0,0,2025-05-17,control,3
6606,aware,aware,none,0,0,2025-05-27,control,3
6607,consider,consider,none,0,0,2025-05-13,control,3
6608,not aware,not aware,none,0,0,2025-05-30,control,3
6609,not aware,aware,none,0,0,2025-05-17,control,3
6610,not aware,aware,none,0,0,2025-05-16,control,3
6611,aware,aware,none,0,0,2025-05-04,control,3
6612,not aware,not aware,none,0,0,2025-05-07,control,3
6613,consider,consider,none,0,0,2025-05-23,control,3
6614,not aware,not aware,none,0,0,2025-05-26,control,3
6615,aware,consider,none,0,0,2025-05-21,control,3
6616,not aware,not aware,none,0,0,2025-05-11,control,3
6617,not aware,not aware,none,0,0,2025-05-16,control,3
6618,not aware,not aware,none,0,0,2025-05-26,control,3
6619,not aware,not aware,none,0,0,2025-05-03,control,3
6620,aware,aware,none,0,0,2025-05-17,control,3
6621,aware,aware,none,0,0,2025-05-13,control,3
6622,not aware,not aware,none,0,0,2025-06-01,control,3
6623,not aware,not aware,none,0,0,2025-05-12,control,3
6624,consider,consider,none,0,0,2025-05-14,control,3
6625,not aware,not aware,none,0,0,2025-05-20,control,3
6626,not aware,not aware,none,0,0,2025-06-05,control,3
6627,not aware,not aware,none,0,0,2025-05-23,control,3
6628,not aware,not aware,none,0,0,2025-05-30,control,3
6629,not aware,not aware,none,0,0,2025-05-06,control,3
6630,not aware,not aware,none,0,0,2025-06-05,control,3
6631,consider,consider,none,0,0,2025-05-17,control,3
6632,aware,aware,none,0,0,2025-06-05,control,3
6633,not aware,not aware,none,0,0,2025-05-13,control,3
6634,aware,aware,none,0,0,2025-05-22,control,3
6635,not aware,not aware,none,0,0,2025-05-30,control,3
6636,aware,aware,none,0,0,2025-05-15,control,3
6637,aware,consider,none,0,0,2025-05-28,control,3
6638,not aware,not aware,none,0,0,2025-05-29,control,3
6639,not aware,not aware,none,0,0,2025-05-10,control,3
6640,aware,aware,none,0,0,2025-05-15,control,3
6641,aware,aware,none,0,0,2025-05-25,control,3
6642,not aware,not aware,none,0,0,2025-05-05,control,3
6643,not aware,not aware,none,0,0,2025-05-26,control,3
6644,not aware,not aware,none,0,0,2025-05-25,control,3
6645,aware,aware,none,0,0,2025-05-10,control,3
6646,not aware,not aware,none,0,0,2025-05-11,control,3
6647,not aware,not aware,none,0,0,2025-05-25,control,3
6648,aware,aware,none,0,0,2025-05-18,control,3
6649,not aware,not aware,none,0,0,2025-06-01,control,3
6650,not aware,not aware,none,0,0,2025-05-04,control,3
6651,aware,aware,none,0,0,2025-05-11,control,3
6652,not aware,not aware,none,0,0,2025-05-24,control,3
6653,consider,consider,none,0,0,2025-05-20,control,3
6654,consider,consider,none,0,0,2025-05-11,control,3
6655,not aware,not aware,none,0,0,2025-06-02,control,3
6656,not aware,not aware,none,0,0,2025-05-12,control,3
6657,not aware,not aware,none,0,0,2025-05-09,control,3
6658,not aware,not aware,none,0,0,2025-05-07,control,3
6659,not aware,not aware,none,0,0,2025-05-10,control,3
6660,consider,consider,none,0,0,2025-05-28,control,3
6661,not aware,not aware,none,0,0,2025-05-26,control,3
6662,aware,aware,none,0,0,2025-06-05,control,3
6663,not aware,not aware,none,0,0,2025-06-03,control,3
6664,not aware,not aware,none,0,0,2025-05-08,control,3
6665,not aware,not aware,none,0,0,2025-05-18,control,3
6666,not aware,not aware,none,0,0,2025-05-08,control,3
6667,aware,aware,none,0,0,2025-05-05,control,3
6668,aware,consider,none,0,0,2025-05-16,control,3
6669,not aware,aware,none,0,0,2025-05-26,control,3
6670,not aware,not aware,none,0,0,2025-05-31,control,3
6671,not aware,not aware,none,0,0,2025-05-12,control,3
6672,aware,aware,none,0,0,2025-05-14,control,3
6673,not aware,not aware,none,0,0,2025-05-25,control,3
6674,aware,consider,none,0,0,2025-05-07,control,3
6675,aware,aware,none,0,0,2025-05-29,control,3
6676,not aware,not aware,none,0,0,2025-05-31,control,3
6677,aware,aware,none,0,0,2025-05-08,control,3
6678,not aware,not aware,none,0,0,2025-05-12,control,3
6679,not aware,not aware,none,0,0,2025-06-04,control,3
6680,not aware,not aware,none,0,0,2025-05-14,control,3
6681,not aware,not aware,none,0,0,2025-05-20,control,3
6682,aware,aware,none,0,0,2025-05-18,control,3
6683,aware,aware,none,0,0,2025-06-02,control,3
6684,not aware,not aware,none,0,0,2025-05-19,control,3
6685,not aware,not aware,none,0,0,2025-05-22,control,3
6686,not aware,not aware,none,0,0,2025-05-21,control,3
6687,not aware,not aware,none,0,0,2025-06-04,control,3
6688,aware,aware,none,0,0,2025-05-28,control,3
6689,not aware,not aware,none,0,0,2025-05-25,control,3
6690,not aware,not aware,none,0,0,2025-05-17,control,3
6691,not aware,not aware,none,0,0,2025-06-01,control,3
6692,not aware,not aware,none,0,0,2025-05-28,control,3
6693,not aware,not aware,none,0,0,2025-06-08,control,3
6694,not aware,not aware,none,0,0,2025-05-31,control,3
6695,not aware,not aware,none,0,0,2025-06-01,control,3
6696,not aware,aware,none,0,0,2025-05-24,control,3
6697,not aware,not aware,none,0,0,2025-05-18,control,3
6698,not aware,not aware,none,0,0,2025-06-01,control,3
6699,aware,aware,none,0,0,2025-05-14,control,3
6700,not aware,not aware,none,0,0,2025-05-13,control,3
6701,not aware,not aware,none,0,0,2025-05-16,control,3
6702,consider,consider,none,0,0,2025-05-25,control,3
6703,not aware,not aware,none,0,0,2025-05-20,control,3
6704,not aware,not aware,none,0,0,2025-05-04,control,3
6705,aware,aware,none,0,0,2025-05-04,control,3
6706,not aware,not aware,none,0,0,2025-06-02,control,3
6707,not aware,not aware,none,0,0,2025-06-10,control,3
6708,not aware,not aware,none,0,0,2025-05-11,control,3
6709,not aware,not aware,none,0,0,2025-05-19,control,3
6710,not aware,not aware,none,0,0,2025-06-01,control,3
6711,not aware,not aware,none,0,0,2025-05-08,control,3
6712,not aware,not aware,none,0,0,2025-05-16,control,3
6713,aware,aware,none,0,0,2025-06-02,control,3
6715,aware,aware,none,0,0,2025-05-13,control,3
6716,not aware,not aware,none,0,0,2025-06-06,control,3
6717,aware,aware,none,0,0,2025-05-30,control,3
6718,not aware,aware,none,0,0,2025-06-01,control,3
6719,not aware,not aware,none,0,0,2025-05-17,control,3
6720,consider,purchase,none,1,100,2025-06-01,control,3
6721,not aware,aware,none,0,0,2025-05-14,control,3
6722,consider,consider,none,0,0,2025-05-25,control,3
6723,not aware,not aware,none,0,0,2025-06-01,control,3
6724,not aware,not aware,none,0,0,2025-05-12,control,3
6725,not aware,not aware,none,0,0,2025-06-02,control,3
6726,aware,consider,none,0,0,2025-06-02,control,3
6727,not aware,not aware,none,0,0,2025-05-29,control,3
6728,not aware,not aware,none,0,0,2025-06-03,control,3
6729,not aware,not aware,none,0,0,2025-05-10,control,3
6730,aware,consider,none,0,0,2025-05-16,control,3
6731,not aware,aware,none,0,0,2025-05-18,control,3
6732,not aware,not aware,none,0,0,2025-05-19,control,3
6733,consider,consider,none,0,0,2025-05-18,control,3
6734,aware,aware,none,0,0,2025-05-22,control,3
6735,not aware,not aware,none,0,0,2025-05-12,control,3
6736,not aware,not aware,none,0,0,2025-05-13,control,3
6737,not aware,not aware,none,0,0,2025-05-25,control,3
6738,not aware,not aware,none,0,0,2025-05-08,control,3
6739,consider,consider,none,0,0,2025-06-03,control,3
6740,not aware,not aware,none,0,0,2025-05-17,control,3
6741,not aware,not aware,none,0,0,2025-05-12,control,3
6742,not aware,aware,none,0,0,2025-05-13,control,3
6743,aware,aware,none,0,0,2025-05-29,control,3
6744,aware,aware,none,0,0,2025-05-21,control,3
6745,not aware,not aware,none,0,0,2025-05-30,control,3
6746,consider,consider,none,0,0,2025-05-11,control,3
6747,not aware,not aware,none,0,0,2025-05-19,control,3
6748,not aware,not aware,none,0,0,2025-05-30,control,3
6749,aware,aware,none,0,0,2025-05-31,control,3
6750,not aware,not aware,none,0,0,2025-05-22,control,3
6751,not aware,not aware,none,0,0,2025-05-17,control,3
6752,not aware,not aware,none,0,0,2025-05-22,control,3
6753,aware,aware,none,0,0,2025-05-18,control,3
6754,not aware,not aware,none,0,0,2025-06-01,control,3
6755,consider,consider,none,0,0,2025-06-02,control,3
6756,not aware,not aware,none,0,0,2025-06-01,control,3
6757,not aware,not aware,none,0,0,2025-05-29,control,3
6758,aware,aware,none,0,0,2025-05-17,control,3
6759,aware,consider,none,0,0,2025-05-02,control,3
6760,not aware,not aware,none,0,0,2025-05-23,control,3
6761,not aware,not aware,none,0,0,2025-05-22,control,3
6762,aware,aware,none,0,0,2025-05-08,control,3
6763,not aware,not aware,none,0,0,2025-05-08,control,3
6764,aware,aware,none,0,0,2025-05-11,control,3
6765,not aware,not aware,none,0,0,2025-05-17,control,3
6766,aware,aware,none,0,0,2025-05-12,control,3
6767,not aware,not aware,none,0,0,2025-06-06,control,3
6768,not aware,not aware,none,0,0,2025-05-05,control,3
6769,not aware,not aware,none,0,0,2025-05-31,control,3
6770,aware,aware,none,0,0,2025-05-13,control,3
6771,not aware,not aware,none,0,0,2025-05-18,control,3
6772,consider,consider,none,0,0,2025-05-30,control,3
6773,not aware,not aware,none,0,0,2025-05-28,control,3
6774,not aware,aware,none,0,0,2025-05-23,control,3
6775,aware,aware,none,0,0,2025-06-01,control,3
6776,not aware,not aware,none,0,0,2025-05-19,control,3
6777,not aware,not aware,none,0,0,2025-05-29,control,3
6778,not aware,not aware,none,0,0,2025-05-17,control,3
6779,not aware,not aware,none,0,0,2025-05-28,control,3
6780,not aware,aware,none,0,0,2025-06-02,control,3
6781,not aware,not aware,none,0,0,2025-05-07,control,3
6782,not aware,not aware,none,0,0,2025-05-04,control,3
6783,aware,aware,none,0,0,2025-05-12,control,3
6784,aware,aware,none,0,0,2025-05-27,control,3
6785,aware,aware,none,0,0,2025-05-25,control,3
6786,aware,aware,none,0,0,2025-05-28,control,3
6787,not aware,not aware,none,0,0,2025-05-25,control,3
6788,not aware,not aware,none,0,0,2025-05-04,control,3
6789,not aware,aware,none,0,0,2025-06-03,control,3
6790,not aware,not aware,none,0,0,2025-05-12,control,3
6791,not aware,not aware,none,0,0,2025-05-26,control,3
6792,not aware,not aware,none,0,0,2025-05-21,control,3
6793,not aware,not aware,none,0,0,2025-05-18,control,3
6794,not aware,aware,none,0,0,2025-05-18,control,3
6795,not aware,not aware,none,0,0,2025-06-03,control,3
6796,not aware,not aware,none,0,0,2025-05-13,control,3
6797,not aware,not aware,none,0,0,2025-05-31,control,3
6798,aware,aware,none,0,0,2025-06-01,control,3
6799,aware,aware,none,0,0,2025-05-18,control,3
6800,consider,consider,none,0,0,2025-05-24,control,3
6801,not aware,not aware,none,0,0,2025-05-15,control,3
6802,consider,consider,none,0,0,2025-05-23,control,3
6803,not aware,not aware,none,0,0,2025-05-25,control,3
6804,not aware,not aware,none,0,0,2025-05-13,control,3
6805,not aware,not aware,none,0,0,2025-05-23,control,3
6806,aware,aware,none,0,0,2025-06-05,control,3
6807,consider,consider,none,0,0,2025-05-13,control,3
6808,not aware,not aware,none,0,0,2025-05-26,control,3
6809,not aware,not aware,none,0,0,2025-05-25,control,3
